,0,Membership_No,Address,Contact_Nos,E_mail,Web,Year_Of_Joining,Memb_No_Year_Stripped,Member_City,lattitude_longitude,lattitude,longitude,country_code
21,"Membership No : 1067/2011  Adept Consultants Limited  Details  Adept S.T Complex (4th Floor) Ka-7/2 Bashundhara Link Road Jaganathpur, Vatara, Dhaka-1229 Phone: 88-02-8416274,8416275 E-mail: fakhrul_adept@yahoo.com,adept1067@gmail.com Web: http://www.bd.adept.com",1067/2011,"1067/2011  Adept Consultants Limited  Details  Adept S.T Complex (4th Floor) Ka-7/2 Bashundhara Link Road Jaganathpur, Vatara, Dhaka-1229","88-02-8416274,8416275","fakhrul_adept@yahoo.com,adept1067@gmail.com ",http://www.bd.adept.com,2011.0,1067.0,Dhaka,"(23.8119231, 90.4233428)",23.8119231,90.4233428,bd
794,"Membership No : 1071/2011  Systech Properties Ltd.  Details  House # 84 (1st Floor),Lake Drive Road, Sector # 7, Uttara, Dhaka-1230 Phone: 88-02-55035261,55035262,55035263 E-mail: systech.sayeed@gmail.com Web: http://www.systech-bd.com",1071/2011,"1071/2011  Systech Properties Ltd.  Details  House # 84 (1st Floor),Lake Drive Road, Sector # 7, Uttara, Dhaka-1230","88-02-55035261,55035262,55035263",systech.sayeed@gmail.com ,http://www.systech-bd.com,2011.0,1071.0,Dhaka,"(None, None)",23.8714462,90.3938922,bd
762,"Membership No : 1074/2011  Somerset Properties Ltd.  Details  House No-1037(1st floor), Avenue Road # 09 DOSH Mirpur, Dhaka-1216 Phone: 01713173031-35 Fax: 880-2-9892299  E-mail: info@somersetbd.com Web: http://www.somersetbd.com",1074/2011,"1074/2011  Somerset Properties Ltd.  Details  House No-1037(1st floor), Avenue Road # 09 DOSH Mirpur, Dhaka-1216",01713173031-35 Fax: 880-2-9892299 ,info@somersetbd.com ,http://www.somersetbd.com,2011.0,1074.0,Dhaka,"(23.8370884, 90.3747911)",23.8370884,90.3747911,bd
676,"Membership No : 1075/2011  Runner Properties Limited  Details  138/1, Tejgaon I/A, Dhaka-1208 Phone: 8826326,8826512 Fax: 880-2-8826333  E-mail: rpl@runnergroup.org Web: http://www.runnerbd.com",1075/2011,"1075/2011  Runner Properties Limited  Details  138/1, Tejgaon I/A, Dhaka-1208","8826326,8826512 Fax: 880-2-8826333 ",rpl@runnergroup.org ,http://www.runnerbd.com,2011.0,1075.0,Dhaka,"(23.7712444, 90.41145039999999)",23.7712444,90.41145039999999,bd
786,"Membership No : 1078/2011  Suchana Properties Limited  Details  6B, Kazi Tower, 57/1, Kuril Chowrasta, Vatara, Dhaka. Phone: 02-8414080 E-mail: engrutpal12@gmail.com",1078/2011,"1078/2011  Suchana Properties Limited  Details  6B, Kazi Tower, 57/1, Kuril Chowrasta, Vatara, Dhaka.",02-8414080,,,2011.0,1078.0,Dhaka,"(23.8169799, 90.4228502)",23.8163131,90.42108809999999,bd
564,"Membership No : 1084/2011  Novella Development Ltd.  Details  26, Tejgaon Station Road, dhaka-1215 Phone: 9113592,017336061192 E-mail: seyed03ferdous@yahoo.com,khalilur28@yahoo.com Web: http://www.novellabd.com",1084/2011,"1084/2011  Novella Development Ltd.  Details  26, Tejgaon Station Road, dhaka-1215","9113592,017336061192","seyed03ferdous@yahoo.com,khalilur28@yahoo.com ",http://www.novellabd.com,2011.0,1084.0,Dhaka,"(23.7605695, 90.3943744)",23.7605695,90.3943744,bd
85,"Membership No : 1087/2011  Aristo Builders Ltd  Details  Room # 6/B(6th Floor) Shamsuddin Mansion,17, Eskaton Road, Dhaka. Phone: 8861029,8834225 Fax: 88-02-8861029  E-mail: aristo@bd.com,aristobuildersbd@gmail.com Web: http://www.aristobuildersltd.com",1087/2011,"1087/2011  Aristo Builders Ltd  Details  Room # 6/B(6th Floor) Shamsuddin Mansion,17, Eskaton Road, Dhaka.","8861029,8834225 Fax: 88-02-8861029 ","aristo@bd.com,aristobuildersbd@gmail.com ",http://www.aristobuildersltd.com,2011.0,1087.0,Dhaka,"(None, None)",23.748098,90.4028591,bd
395,"Membership No : 1089/2011  Innova Properties Limited  Details  House # 31, Level # 3 Gareeb-E-Nawaz Avenue, Dhaka - 1230 Phone: 9884372,8812883,8991801 Fax: 02-8812883  E-mail: innovapropltd@gmail.com",1089/2011,"1089/2011  Innova Properties Limited  Details  House # 31, Level # 3 Gareeb-E-Nawaz Avenue, Dhaka - 1230","9884372,8812883,8991801 Fax: 02-8812883 ",,,2011.0,1089.0,Dhaka,"(None, None)",23.8697964,90.4219444,bd
363,"Membership No : 1090/2011  Holy Land Developers Limited  Details  House # 10, Road # 07, Sector # 13 Uttara Model Town, Dhaka-1230  Phone: 01711383687,01919638123 E-mail: holyland.developers@gmail.com Web: http://www.holylanddevelopers.com",1090/2011,"1090/2011  Holy Land Developers Limited  Details  House # 10, Road # 07, Sector # 13 Uttara Model Town, Dhaka-1230 ","01711383687,01919638123",holyland.developers@gmail.com ,http://www.holylanddevelopers.com,2011.0,1090.0,Dhaka,"(None, None)",23.8697964,90.4219444,bd
133,"Membership No : 1091/2011  Batayan Developers Limited  Details  Plot # jha-13,(Ground Floor), Block # A, Khilgaon, Taltola Market Dhaka-1219 Phone: 7216159,7216338,01730068554,01754209339, Fax: 88-02-7216338  E-mail: mdsakhawat2265@gmail.com",1091/2011,"1091/2011  Batayan Developers Limited  Details  Plot # jha-13,(Ground Floor), Block # A, Khilgaon, Taltola Market Dhaka-1219","7216159,7216338,01730068554,01754209339, Fax: 88-02-7216338 ",,,2011.0,1091.0,Dhaka,"(None, None)",23.7523883,90.42312989999999,bd
710,"Membership No : 1092/2011  Sea Shell Properties Ltd.  Details  113/C, (2nd Floor), Main Road # 07, Sector # 04, Uttara, Dhaka-1230 Phone: 02-8954773,8954324 E-mail: info@bluecity.com.bd Web: http://www.bluecity.com.bd",1092/2011,"1092/2011  Sea Shell Properties Ltd.  Details  113/C, (2nd Floor), Main Road # 07, Sector # 04, Uttara, Dhaka-1230","02-8954773,8954324",info@bluecity.com.bd ,http://www.bluecity.com.bd,2011.0,1092.0,Dhaka,"(None, None)",23.8697964,90.4219444,bd
87,"Membership No : 1093/2011  Aristo Real Estate Ltd.  Details  Aristo Aparajita Apt- A -1(1st Floor) House- 34, Road- 04 Block- F, Banasree, Rumpura, Dhaka-1219 Phone: 8813236,9899002,9862432 E-mail: aristo2070@gmail.com",1093/2011,"1093/2011  Aristo Real Estate Ltd.  Details  Aristo Aparajita Apt- A -1(1st Floor) House- 34, Road- 04 Block- F, Banasree, Rumpura, Dhaka-1219","8813236,9899002,9862432",,,2011.0,1093.0,Dhaka,"(23.7572685, 90.3662015)",23.7567153,90.3661332,bd
372,"Membership No : 1094/2011  House Stone Limited  Details  House # 31, Road # 03, Block # E, Banasree, Rampura, Dhaka-1219 Phone: 7123807 Fax: 7123807  E-mail: housestone55@yahoo.com Web: http://www.housestonebd.com",1094/2011,"1094/2011  House Stone Limited  Details  House # 31, Road # 03, Block # E, Banasree, Rampura, Dhaka-1219",7123807 Fax: 7123807 ,housestone55@yahoo.com ,http://www.housestonebd.com,2011.0,1094.0,Dhaka,"(None, None)",23.7623384,90.4364366,bd
7,"Membership No : 1095/2011  A. K. Real Estate Ltd.  Details  House # 05, Road # 03, Block # E, Section # 02, Mirpur, Dhaka-1216 Phone: 880-2-9002680 E-mail: a.k.realestat.bd@gmail.com",1095/2011,"1095/2011  A. K. Real Estate Ltd.  Details  House # 05, Road # 03, Block # E, Section # 02, Mirpur, Dhaka-1216",880-2-9002680,,,2011.0,1095.0,Dhaka,"(None, None)",23.8172565,90.37044859999999,bd
20,"Membership No : 1096/2011  Address Developers And Construction Ltd.  Details  1056/3, East Shewrapara (Ground Floor), Mirpur, Dhaka-1216 Phone: 88-02-48038863,48038780,01711-436031 E-mail: addressdeveloperes1056@gmail.com",1096/2011,"1096/2011  Address Developers And Construction Ltd.  Details  1056/3, East Shewrapara (Ground Floor), Mirpur, Dhaka-1216","88-02-48038863,48038780,01711-436031",,,2011.0,1096.0,Dhaka,"(23.7959662, 90.37514329999999)",23.7959662,90.37514329999999,bd
113,"Membership No : 1098/2011  Attic Developments Ltd.  Details  House # 91/E/3 (Ground Foor), Road # 7/A (North side of the Baitut Masjid), Dhanmondi R/A, Dhaka-1209 Phone: 88-02-222245102,222245103,222245104 Fax: 9893612  E-mail: info@atticbd.com,info.atticbd@gmail.com,daud.attic@gmail.com Web: http://www.atticbd.com",1098/2011,"1098/2011  Attic Developments Ltd.  Details  House # 91/E/3 (Ground Foor), Road # 7/A (North side of the Baitut Masjid), Dhanmondi R/A, Dhaka-1209","88-02-222245102,222245103,222245104 Fax: 9893612 ","info@atticbd.com,info.atticbd@gmail.com,daud.attic@gmail.com ",http://www.atticbd.com,2011.0,1098.0,Dhaka,"(23.82151, 90.43260389999999)",23.82151,90.43260389999999,bd
543,"Membership No : 1111/2011  New Dhaka Alliance Ltd.  Details  45, Bijoynagar, Sky View Tower (13th Floor, Room # C-13), Dhaka-1000 Phone: 880-2-8391363,8391375 E-mail: info@newdhakacity.com.bd Web: http://www.newdhakacity.com.bd",1111/2011,"1111/2011  New Dhaka Alliance Ltd.  Details  45, Bijoynagar, Sky View Tower (13th Floor, Room # C-13), Dhaka-1000","880-2-8391363,8391375",info@newdhakacity.com.bd ,http://www.newdhakacity.com.bd,2011.0,1111.0,Dhaka,"(23.7350837, 90.4099042)",23.7350837,90.4099042,bd
2,"Membership No : 1117/2011  A B Developers Ltd.  Details  A B Group, 79, Begum Bazar, Dhaka-1211  Phone: 7315100,7311056,7314378 Fax: +880-2-7310120  E-mail: abgroupbd@yahoo.com Web: http://www.abdevelopers.yolasite.com",1117/2011,"1117/2011  A B Developers Ltd.  Details  A B Group, 79, Begum Bazar, Dhaka-1211 ","7315100,7311056,7314378 Fax: +880-2-7310120 ",abgroupbd@yahoo.com ,http://www.abdevelopers.yolasite.com,2011.0,1117.0,Dhaka,"(23.7163023, 90.3969753)",23.7163023,90.3969753,bd
284,"Membership No : 1118/2011  Ensure Landmark Ltd.  Details  Islam Estate (4th Floor), 55/I, Purana Paltan, Dhaka-1000 Phone: 01611420245 E-mail: info@ensurelandmark.com,info@ensuregroupbd.com Web: http://www.ensuregroupbd.com",1118/2011,"1118/2011  Ensure Landmark Ltd.  Details  Islam Estate (4th Floor), 55/I, Purana Paltan, Dhaka-1000",01611420245,"info@ensurelandmark.com,info@ensuregroupbd.com ",http://www.ensuregroupbd.com,2011.0,1118.0,Dhaka,"(23.7315238, 90.4113215)",23.7315238,90.4113215,bd
438,"Membership No : 1119/2011  Kutir Nirman Kousholi Ltd.  Details  House # 109, Road # 13, Block # E, Banani, Dhaka Phone: 9896925,9861206 E-mail: mahmud070@gmail.com,kutirnirman@gmail.com Web: http://www.kutirnirman.com",1119/2011,"1119/2011  Kutir Nirman Kousholi Ltd.  Details  House # 109, Road # 13, Block # E, Banani, Dhaka","9896925,9861206","mahmud070@gmail.com,kutirnirman@gmail.com ",http://www.kutirnirman.com,2011.0,1119.0,Dhaka,"(23.7909916, 90.4087009)",23.7909916,90.4087009,bd
663,"Membership No : 1120/2011  Richmond Developers Limited  Details  Delta Daliya, House No # 36 (4th Floor) Apartment 4/B (South side), Kemal Ataturk Avenue, Banani, Commercial Area, Dhaka-1213 Phone: 02-8824239,8824240,9883729 E-mail: info@richmonddevelopers.com Web: http://www.richmonddevelopers.com",1120/2011,"1120/2011  Richmond Developers Limited  Details  Delta Daliya, House No # 36 (4th Floor) Apartment 4/B (South side), Kemal Ataturk Avenue, Banani, Commercial Area, Dhaka-1213","02-8824239,8824240,9883729",info@richmonddevelopers.com ,http://www.richmonddevelopers.com,2011.0,1120.0,Dhaka,"(None, None)",23.7936135,90.4073733,bd
192,"Membership No : 1123/2011  Civic Development Ltd.  Details  Plot # 105, Flat # B-2, Northern Road DOHS Baridhara, Dhaka Cantonment Dhaka-1206  Phone: 02-8823438,8823432 Fax: 88-02-8823465  E-mail: civicdevelopments2000@yahoo.com Web: http://www.civic2000.com",1123/2011,"1123/2011  Civic Development Ltd.  Details  Plot # 105, Flat # B-2, Northern Road DOHS Baridhara, Dhaka Cantonment Dhaka-1206 ","02-8823438,8823432 Fax: 88-02-8823465 ",civicdevelopments2000@yahoo.com ,http://www.civic2000.com,2011.0,1123.0,Dhaka,"(None, None)",23.8156878,90.4127988,bd
510,"Membership No : 1129/2011  Monjil Housing & Development Ltd.  Details  House # 15, Road # 31, Sector # 07, Uttara, Dhaka Phone: 8953525,8954414,8954415 Fax: 8960881  E-mail: info@monjilhousing.com Web: http://www.monjilgroup.com",1129/2011,"1129/2011  Monjil Housing & Development Ltd.  Details  House # 15, Road # 31, Sector # 07, Uttara, Dhaka","8953525,8954414,8954415 Fax: 8960881 ",info@monjilhousing.com ,http://www.monjilgroup.com,2011.0,1129.0,Dhaka,"(None, None)",23.8758547,90.3795438,bd
29,"Membership No : 1131/2011  AG Property Developments Limited  Details  AHSAN Group 76, Mohakhali B/A, 3rd Floor, Dhaka-1212 Phone: 880-2-8835298,8816868-70,9860110,9860198, Fax: 880-2-8816871  E-mail: info@ahsan-group.com Web: http://www.ahsan-group.com",1131/2011,"1131/2011  AG Property Developments Limited  Details  AHSAN Group 76, Mohakhali B/A, 3rd Floor, Dhaka-1212","880-2-8835298,8816868-70,9860110,9860198, Fax: 880-2-8816871 ",info@ahsan-group.com ,http://www.ahsan-group.com,2011.0,1131.0,Dhaka,"(23.7770977, 90.39646599999999)",23.7770977,90.39646599999999,bd
839,"Membership No : 1133/2011  Unity Homes Ltd.  Details  08,East Bashabo, Dhaka-1214  Phone: 8253923 E-mail: unityhomesltd@gmail.com,Karzon2002@yahoo.com Web: http://www.unityhomesltd.com",1133/2011,"1133/2011  Unity Homes Ltd.  Details  08,East Bashabo, Dhaka-1214 ",8253923,"unityhomesltd@gmail.com,Karzon2002@yahoo.com ",http://www.unityhomesltd.com,2011.0,1133.0,Dhaka,"(23.7414026, 90.4325827)",23.8234945,90.3866274,bd
610,"Membership No : 1134/2011  Prime Asset Ltd.  Details  House # 50 (1st Floor), Road # 04, O.R. Nizam Road, GEC Circle Chittagong  Phone: 031-2555120,2555121 &,2552579,88-031-655682,655683 Fax: 880-31-655712  E-mail: primeassetltd@gmail.com Web: http://www.primeassetbd.com",1134/2011,"1134/2011  Prime Asset Ltd.  Details  House # 50 (1st Floor), Road # 04, O.R. Nizam Road, GEC Circle Chittagong ","031-2555120,2555121 &,2552579,88-031-655682,655683 Fax: 880-31-655712 ",primeassetltd@gmail.com ,http://www.primeassetbd.com,2011.0,1134.0,Chittagong,"(None, None)",22.3589791,91.8214895,bd
435,"Membership No : 1136/2011  Krishibid Properties Ltd.  Details  801 (2nd Floor), Rokeya Sarani KaziPara, Mirpur, Dhaka-1216 Phone: 8050828,8051030,9008789,9034033,9034022 Fax: 8034120  E-mail: krishibid@gmail.com,mkt@krishibidgroup.org.bd Web: http://www.krishibidgroup.org.bd",1136/2011,"1136/2011  Krishibid Properties Ltd.  Details  801 (2nd Floor), Rokeya Sarani KaziPara, Mirpur, Dhaka-1216","8050828,8051030,9008789,9034033,9034022 Fax: 8034120 ","krishibid@gmail.com,mkt@krishibidgroup.org.bd ",http://www.krishibidgroup.org.bd,2011.0,1136.0,Dhaka,"(23.7971574, 90.3727826)",23.7971574,90.3727826,bd
867,"Membership No : 1140/2011  Ya-Habibi Properties Development Co. (Pvt.) Ltd.  Details  22 Shah Amanat City Corporate Super Market (3rd Floor), Jubilee Road, Chittagong Phone: 8801819-703071",1140/2011,"1140/2011  Ya-Habibi Properties Development Co. (Pvt.) Ltd.  Details  22 Shah Amanat City Corporate Super Market (3rd Floor), Jubilee Road, Chittagong",,,,2011.0,1140.0,Chittagong,"(22.3364238, 91.83244189999999)",22.3364238,91.83244189999999,bd
567,"Membership No : 1141/2011  Nusrat Development Co. (Pvt.) Limited  Details  9, Shah Amanat City Corporation Super Market (3rd Floor, Jubilee Road, Chittagong. Phone: 031-611397,01818134016,01919-134016 E-mail: info@nusratdevelopment.com Web: http://www.nusratdevelopment.com",1141/2011,"1141/2011  Nusrat Development Co. (Pvt.) Limited  Details  9, Shah Amanat City Corporation Super Market (3rd Floor, Jubilee Road, Chittagong.","031-611397,01818134016,01919-134016",info@nusratdevelopment.com ,http://www.nusratdevelopment.com,2011.0,1141.0,Chittagong,"(22.3364238, 91.83244189999999)",22.3364238,91.83244189999999,bd
500,"Membership No : 1142/2011  Modern Concept And Technologies Ltd.  Details  Modern Concept & Technologies Ltd. Corporate Office: 3/36, Sultanganj Road, Sharakunja R/A, Rayer Bazar, Beridadh, Dhaka-1209. MCT Hafizullah Green(Ground Floor)-15/A, Zigatola,Dhanmondi, Dhaka. Phone: 88-02-55027500,55027501,55027502,55027503, Fax: 88-02-55027363  E-mail: mctlbd@gmail.com,info@mctlbd.com Web: http://www.mctlbd.com",1142/2011,"1142/2011  Modern Concept And Technologies Ltd.  Details  Modern Concept & Technologies Ltd. Corporate Office: 3/36, Sultanganj Road, Sharakunja R/A, Rayer Bazar, Beridadh, Dhaka-1209. MCT Hafizullah Green(Ground Floor)-15/A, Zigatola,Dhanmondi, Dhaka.","88-02-55027500,55027501,55027502,55027503, Fax: 88-02-55027363 ","mctlbd@gmail.com,info@mctlbd.com ",http://www.mctlbd.com,2011.0,1142.0,Dhaka,"(23.738712, 90.3740073)",23.738712,90.3740073,bd
634,"Membership No : 1143/2011  Raja Holdings Limited  Details  Raja Holding Limited House No- 431, Road No - 07 DOHS, Mirpur, Dhaka Phone: 02-9675802,9675803 E-mail: rajaholdings@gmail.com",1143/2011,"1143/2011  Raja Holdings Limited  Details  Raja Holding Limited House No- 431, Road No - 07 DOHS, Mirpur, Dhaka","02-9675802,9675803",,,2011.0,1143.0,Dhaka,"(23.8092011, 90.4131984)",23.8092011,90.4131984,bd
763,"Membership No : 1144/2011  South Asian Builders & Technologies Ltd.  Details  House # 8/4, Block # C, Lalmatia, Dhaka-1207 Phone: 9111329,8120635 E-mail: info@sabtl@com Web: http://www.sabtl.com",1144/2011,"1144/2011  South Asian Builders & Technologies Ltd.  Details  House # 8/4, Block # C, Lalmatia, Dhaka-1207","9111329,8120635",info@sabtl@com ,http://www.sabtl.com,2011.0,1144.0,Dhaka,"(25.03764, 76.4563087)",23.7703299,90.3659239,bd
791,"Membership No : 1146/2011  Swan Properties Ltd.  Details  Gulshan Geace, House # 08 (CWS), Apt # 4W, Gulshan South Avenue, Gulshan-01, Dhaka-1212 Phone: 88-02-9895758,8824998,9880335,9886519,9882502 E-mail: swaninfo@swan-family.com Web: http://www.swan-family.com",1146/2011,"1146/2011  Swan Properties Ltd.  Details  Gulshan Geace, House # 08 (CWS), Apt # 4W, Gulshan South Avenue, Gulshan-01, Dhaka-1212","88-02-9895758,8824998,9880335,9886519,9882502",swaninfo@swan-family.com ,http://www.swan-family.com,2011.0,1146.0,Dhaka,"(23.7805334, 90.4142485)",23.7805334,90.4142485,bd
163,"Membership No : 1148/2011  Britannia Holdings And Management Limited  Details  House # 17, Road # 35, Gulshan # 2, Dhaka-1212 Phone: 02-8834956,8834957 Fax: 88-02-8834958  E-mail: sales@britannia-bd.com Web: http://www.britannia-bd.com",1148/2011,"1148/2011  Britannia Holdings And Management Limited  Details  House # 17, Road # 35, Gulshan # 2, Dhaka-1212","02-8834956,8834957 Fax: 88-02-8834958 ",sales@britannia-bd.com ,http://www.britannia-bd.com,2011.0,1148.0,Dhaka,"(None, None)",23.7924961,90.40780579999999,bd
539,"Membership No : 1153/2011  Neer Estate Limited  Details  Flat# A-7, Ejab South Avenue, House # 08 (7th Floor), Road # 01, Block # A, Section- 10, Mirpur # 10,Dhaka-1216 Phone: 88-02-9832239,98833903 Fax: 88-02-9833903  E-mail: neerestate@yahoo.com",1153/2011,"1153/2011  Neer Estate Limited  Details  Flat# A-7, Ejab South Avenue, House # 08 (7th Floor), Road # 01, Block # A, Section- 10, Mirpur # 10,Dhaka-1216","88-02-9832239,98833903 Fax: 88-02-9833903 ",,,2011.0,1153.0,Dhaka,"(None, None)",23.8119234,90.3713045,bd
449,"Membership No : 1154/2011  Lotus Design & Development Ltd.  Details  Ali Bhaban(3rd Floor), House-5/A, Road-2/D, Block-J,Baridhara, Dhaka. Phone: +88-02-8900225 Fax: 88-02-8900226  E-mail: mamun111bd@yahoo.com Web: http://www.lotusbd.com",1154/2011,"1154/2011  Lotus Design & Development Ltd.  Details  Ali Bhaban(3rd Floor), House-5/A, Road-2/D, Block-J,Baridhara, Dhaka.",+88-02-8900225 Fax: 88-02-8900226 ,mamun111bd@yahoo.com ,http://www.lotusbd.com,2011.0,1154.0,Dhaka,"(None, None)",23.684994,90.356331,bd
413,"Membership No : 1155/2011  J. S. Builders Limited  Details  J.S Tower (2nd Floor), 89, Nabab Sirajuddlah Road, Chittagong. Phone: 031-2858907,2858972,01819389606 Fax: 88-031-2858907  E-mail: js.buildersltd@yahoo.com Web: http://www.jsbuildersltd.com",1155/2011,"1155/2011  J. S. Builders Limited  Details  J.S Tower (2nd Floor), 89, Nabab Sirajuddlah Road, Chittagong.","031-2858907,2858972,01819389606 Fax: 88-031-2858907 ",js.buildersltd@yahoo.com ,http://www.jsbuildersltd.com,2011.0,1155.0,Chittagong,"(22.356851, 91.7831819)",22.3924157,91.8540405,bd
577,"Membership No : 1156/2011  Orchid Properties Ltd.  Details  ABC Bhaban, House No-21, Road No-03, Block-D, Banasree, Rampura, Dhaka-1219 Phone: 9334019,8399166,8399160,0171164273, Fax: 88-02-9355530  E-mail: info@oplbd.com Web: http://www.oplbd.com",1156/2011,"1156/2011  Orchid Properties Ltd.  Details  ABC Bhaban, House No-21, Road No-03, Block-D, Banasree, Rampura, Dhaka-1219","9334019,8399166,8399160,0171164273, Fax: 88-02-9355530 ",info@oplbd.com ,http://www.oplbd.com,2011.0,1156.0,Dhaka,"(23.7623058, 90.4303298)",23.7623058,90.4303298,bd
795,"Membership No : 1157/2011  Takwa Properties (Pvt.) Limited  Details  House # 04 (Ground Floor), Road # 01, Lane # 01, Block # L, Halishahar Housing Estate, Chittagong. Phone: 031-2511330,2516445,01670498183,0171842326, E-mail: takwaproperties@yahoo.com Web: http://www.takwabd.com",1157/2011,"1157/2011  Takwa Properties (Pvt.) Limited  Details  House # 04 (Ground Floor), Road # 01, Lane # 01, Block # L, Halishahar Housing Estate, Chittagong.","031-2511330,2516445,01670498183,0171842326,",takwaproperties@yahoo.com ,http://www.takwabd.com,2011.0,1157.0,Chittagong,"(None, None)",22.3404774,91.7770091,bd
